epoch,train_loss,val_r
1,0.4119253343610325,0.5298938
2,0.24656781598063635,0.5576498
3,0.24198849769286587,0.5643388
4,0.22672246798339626,0.60370183
5,0.22121357507417624,0.5917547
6,0.21430232034370844,0.618575
7,0.21000870425266324,0.61671245
8,0.20559850161738186,0.60272527
9,0.20287008656709332,0.6081614
10,0.1993771443077353,0.63181996
11,0.1929957483738818,0.6571436
12,0.1890751088893404,0.64455163
13,0.18689424443963965,0.68002796
14,0.17862830005479555,0.66945875
15,0.1740216149271393,0.6877843
16,0.17260692035237094,0.7074152
17,0.16317710905248684,0.71085066
18,0.15997553181534083,0.7039988
19,0.15767705979120414,0.71853197
20,0.1560792369483213,0.72537816
21,0.15365404863622492,0.71475303
22,0.1520264119949567,0.73694843
23,0.15033082552744673,0.73181486
24,0.1504564247527862,0.72720295
25,0.14509354326811158,0.7489603
26,0.14121605911643126,0.7664139
27,0.13770582906303708,0.7708449
28,0.1346732902886087,0.78058875
29,0.13395179154872724,0.7680066
30,0.12879244732081344,0.7862741
31,0.1274882945073575,0.7877392
32,0.12529599015240694,0.7918456
33,0.12580437681875992,0.7922878
34,0.12097542184297505,0.7993598
35,0.1207065459228728,0.79935217
36,0.11881428782115151,0.79732573
37,0.11638044677219711,0.7955961
38,0.11568242011598787,0.7999801
39,0.11344751224673952,0.80375785
40,0.11253979794482405,0.8014488
41,0.11167081899558859,0.80220133
42,0.11053921612023605,0.80496657
43,0.10895276387403648,0.8053895
44,0.10852041537983007,0.8056081
45,0.1070810969609278,0.8066735
46,0.10740546410413482,0.80597776
47,0.10646594908336161,0.8067372
48,0.10595380794323325,0.80639374
49,0.10515066171982618,0.80675066
50,0.10502822466481122,0.806648
